Symbol,Date,Open,High,Low,Adj Close,Volume
AAPL,09/07/2015,123.849998,124.059998,119.220001,114.998314,77821600
AAPL,08/07/2015,124.480003,124.639999,122.540001,117.392715,60761600
AAPL,07/07/2015,125.889999,126.150002,123.769997,120.380928,46946800
AAPL,06/07/2015,124.940002,126.230003,124.849998,120.677834,28060400
AAPL,02/07/2015,126.43,126.690002,125.769997,121.099236,27211000
AAPL,01/07/2015,126.900002,126.940002,125.989998,121.25248700000002,30238800
AAPL,30/06/2015,125.57,126.120003,124.860001,120.131905,44370700
AAPL,29/06/2015,125.459999,126.470001,124.480003,119.26991299999999,49161400
AAPL,26/06/2015,127.66999799999999,127.989998,126.510002,121.396149,44066800
AAPL,25/06/2015,128.860001,129.199997,127.5,122.114471,31938100
AAPL,24/06/2015,127.209999,129.800003,127.120003,122.69870800000001,55280900
AAPL,23/06/2015,127.480003,127.610001,126.879997,121.664322,30268900
AAPL,22/06/2015,127.489998,128.059998,127.08000200000001,122.219826,34039300
AAPL,19/06/2015,127.709999,127.82,126.400002,121.25248700000002,54716900
AAPL,18/06/2015,127.230003,128.309998,127.220001,122.47840900000001,35407200
AAPL,17/06/2015,127.720001,127.879997,126.739998,121.92291999999999,32918100
AAPL,16/06/2015,127.029999,127.849998,126.370003,122.210251,31494100
AAPL,15/06/2015,126.099998,127.239998,125.709999,121.558975,43988900
AAPL,12/06/2015,128.190002,128.330002,127.110001,121.79841599999999,36886200
AAPL,11/06/2015,129.179993,130.179993,128.479996,123.15841699999999,35390900
AAPL,10/06/2015,127.91999799999999,129.33999599999999,127.849998,123.43618799999999,39087300
AAPL,09/06/2015,126.699997,128.080002,125.620003,122.037849,56075400
AAPL,08/06/2015,128.899994,129.21000700000002,126.83000200000001,122.401802,52674800
AAPL,05/06/2015,129.5,129.690002,128.360001,123.21590400000001,35626800
AAPL,04/06/2015,129.580002,130.580002,128.91000400000001,123.89591200000001,38450100
AAPL,03/06/2015,130.66000400000001,130.940002,129.899994,124.623802,30889400
AAPL,02/06/2015,129.860001,130.66000400000001,129.320007,124.47058100000001,33667600
AAPL,01/06/2015,130.279999,131.389999,130.050003,125.02606200000001,32112800
AAPL,29/05/2015,131.229996,131.449997,129.899994,124.777046,50884500
AAPL,28/05/2015,131.860001,131.949997,131.100006,126.213676,30733300
AAPL,27/05/2015,130.33999599999999,132.259995,130.050003,126.462708,45833200
AAPL,26/05/2015,132.600006,132.91000400000001,129.119995,124.14492,70697600
AAPL,22/05/2015,131.600006,132.970001,131.399994,126.941574,45596000
AAPL,21/05/2015,130.070007,131.630005,129.830002,125.84016399999999,39730400
AAPL,20/05/2015,130.0,130.979996,129.33999599999999,124.56633799999999,36454900
AAPL,19/05/2015,130.690002,130.880005,129.639999,124.57591200000002,44633200
AAPL,18/05/2015,128.380005,130.720001,128.360001,124.69086499999999,50882900
AAPL,15/05/2015,129.070007,129.490005,128.21000700000002,123.33083300000001,38208000
AAPL,14/05/2015,127.410004,128.949997,127.160004,123.503227,45203500
AAPL,13/05/2015,126.150002,127.190002,125.870003,120.68741599999998,34694200
AAPL,12/05/2015,125.599998,126.879997,124.82,120.553329,48160000
AAPL,11/05/2015,127.389999,127.559998,125.629997,120.984306,42035800
AAPL,08/05/2015,126.68,127.620003,126.110001,122.229424,55550400
AAPL,07/05/2015,124.769997,126.08000200000001,124.019997,119.969086,43940900
AAPL,06/05/2015,126.559998,126.75,123.360001,119.231606,72141000
AAPL,05/05/2015,128.149994,128.449997,125.779999,119.985092,49271400
AAPL,04/05/2015,129.5,130.570007,128.259995,122.751053,50988300
AAPL,01/05/2015,126.099998,130.130005,125.300003,122.98948700000001,58512600
AAPL,30/04/2015,128.639999,128.639999,124.58000200000001,119.36513500000001,83195400
AAPL,29/04/2015,130.16000400000001,131.58999599999999,128.300003,122.693825,63386100
AAPL,28/04/2015,134.46000700000002,134.53999299999998,129.570007,124.52507800000001,118924000
AAPL,27/04/2015,132.309998,133.130005,131.149994,126.518456,96954200
AAPL,24/04/2015,130.490005,130.630005,129.229996,124.25799599999999,44525900
AAPL,23/04/2015,128.300003,130.419998,128.139999,123.676208,45770900
AAPL,22/04/2015,126.989998,128.869995,126.32,122.674751,37654500
AAPL,21/04/2015,128.100006,128.199997,126.66999799999999,121.0438,32435100
AAPL,20/04/2015,125.57,128.119995,125.16999799999999,121.701889,47054300
AAPL,17/04/2015,125.550003,126.139999,124.459999,118.983627,51957000
AAPL,16/04/2015,126.279999,127.099998,126.110001,120.33798999999999,28369000
AAPL,15/04/2015,126.410004,127.129997,126.010002,120.91979199999999,28970400
AAPL,14/04/2015,127.0,127.290001,125.910004,120.46198999999999,25524600
AAPL,13/04/2015,128.369995,128.570007,126.610001,120.98656499999998,36365100
AAPL,10/04/2015,125.949997,127.209999,125.260002,121.22500600000001,40188000
AAPL,09/04/2015,125.849998,126.58000200000001,124.660004,120.709961,32484000
AAPL,08/04/2015,125.849998,126.400002,124.970001,119.79434199999999,37329200
AAPL,07/04/2015,127.639999,128.119995,125.980003,120.185402,35012300
AAPL,06/04/2015,124.470001,127.510002,124.33000200000001,121.46343999999999,37194000
AAPL,02/04/2015,125.029999,125.559998,124.190002,119.52728300000001,32220100
AAPL,01/04/2015,124.82,125.120003,123.099998,118.506744,40621400
AAPL,31/03/2015,126.089996,126.489998,124.360001,118.67841299999999,42090600
AAPL,30/03/2015,124.050003,126.400002,124.0,120.528755,47099700
AAPL,27/03/2015,124.57,124.699997,122.910004,117.552971,39546200
AAPL,26/03/2015,122.760002,124.879997,122.599998,118.497215,47572900
AAPL,25/03/2015,126.540001,126.82,123.379997,117.67696399999998,51655200
AAPL,24/03/2015,127.230003,128.03999299999998,126.559998,120.83396100000002,32842300
AAPL,23/03/2015,127.120003,127.849998,126.519997,121.32991799999999,37709700
AAPL,20/03/2015,128.25,128.399994,125.160004,120.080482,68695100
AAPL,19/03/2015,128.75,129.25,127.400002,121.606522,45809500
AAPL,18/03/2015,127.0,129.16000400000001,126.370003,122.531677,65270900
AAPL,17/03/2015,125.900002,127.32,125.650002,121.16776999999999,51023100
AAPL,16/03/2015,123.879997,124.949997,122.870003,119.174377,35874300
AAPL,13/03/2015,124.400002,125.400002,122.58000200000001,117.87724299999999,51827300
AAPL,12/03/2015,122.309998,124.900002,121.629997,118.697479,48362700
AAPL,11/03/2015,124.75,124.769997,122.110001,116.589638,68939000
AAPL,10/03/2015,126.410004,127.220001,123.800003,118.754723,68856600
AAPL,09/03/2015,127.959999,129.570007,125.059998,121.263153,88528500
AAPL,06/03/2015,128.399994,129.369995,126.260002,120.748108,72842100
AAPL,05/03/2015,128.580002,128.75,125.760002,120.56691000000001,56517100
AAPL,04/03/2015,129.100006,129.559998,128.320007,122.59843400000001,31666300
AAPL,03/03/2015,128.96000700000002,129.520004,128.08999599999999,123.38053899999998,37816300
AAPL,02/03/2015,129.25,130.279999,128.300003,123.12301599999999,48096700
AAPL,27/02/2015,130.0,130.570007,128.240005,122.52215600000001,62014800
AAPL,26/02/2015,128.78999299999998,130.869995,126.610001,124.39154099999999,91287500
AAPL,25/02/2015,131.559998,131.600006,128.149994,122.836899,74711700
AAPL,24/02/2015,132.940002,133.600006,131.169998,126.060654,69228100
AAPL,23/02/2015,130.020004,133.0,129.66000400000001,126.85228000000001,70974100
AAPL,20/02/2015,128.619995,129.5,128.050003,123.51408400000001,48948400
AAPL,19/02/2015,128.479996,129.029999,128.330002,122.512596,37362400
AAPL,18/02/2015,127.629997,128.779999,127.449997,122.77013400000001,44891700
AAPL,17/02/2015,127.489998,128.880005,126.91999799999999,121.921249,63152400
AAPL,13/02/2015,127.279999,127.279999,125.650002,121.205933,54272200
AAPL,12/02/2015,126.059998,127.480003,125.57,120.614594,74474500
AAPL,11/02/2015,122.769997,124.91999799999999,122.5,119.10761299999999,73561800
AAPL,10/02/2015,120.16999799999999,122.150002,120.160004,116.379814,62008500
AAPL,09/02/2015,118.550003,119.839996,118.43,114.186127,38889800
AAPL,06/02/2015,120.019997,120.25,118.449997,113.43263999999999,43706600
AAPL,05/02/2015,120.019997,120.230003,119.25,114.39596599999999,42246200
AAPL,04/02/2015,118.5,120.510002,118.309998,113.58525800000001,70149700
AAPL,03/02/2015,118.5,119.089996,117.610001,112.72071799999999,51915700
AAPL,02/02/2015,118.050003,119.16999799999999,116.08000200000001,112.70172099999999,62739100
AAPL,30/01/2015,118.400002,120.0,116.849998,111.30518300000001,83745500
AAPL,29/01/2015,116.32,119.190002,115.559998,112.958244,84436400
AAPL,28/01/2015,117.629997,118.120003,115.309998,109.54763799999999,146477100
AAPL,27/01/2015,112.41999799999999,112.480003,109.029999,103.68596600000001,95568700
AAPL,26/01/2015,113.739998,114.360001,112.800003,107.448074,55615000
AAPL,23/01/2015,112.300003,113.75,111.529999,107.334084,46464800
AAPL,22/01/2015,110.260002,112.470001,109.720001,106.78305800000001,53796400
AAPL,21/01/2015,108.949997,111.059998,108.269997,104.075485,48575900
AAPL,20/01/2015,107.839996,108.970001,106.5,103.286957,49899900
AAPL,16/01/2015,107.029999,107.58000200000001,105.199997,100.693382,78513300
AAPL,15/01/2015,110.0,110.059998,106.660004,101.481903,60014000
AAPL,14/01/2015,109.040001,110.489998,108.5,104.312988,48337000
AAPL,13/01/2015,111.43,112.800003,108.910004,104.711998,67091900
AAPL,12/01/2015,112.599998,112.629997,108.800003,103.790474,49650800
AAPL,09/01/2015,112.66999799999999,113.25,110.209999,106.412552,53699500
AAPL,08/01/2015,109.230003,112.150002,108.699997,106.29853100000001,59364500
AAPL,07/01/2015,107.199997,108.199997,106.699997,102.36544,40105900
AAPL,06/01/2015,106.540001,107.43,104.629997,100.94989,65797100
AAPL,05/01/2015,108.290001,108.650002,105.410004,100.940392,64285500
AAPL,02/01/2015,111.389999,111.440002,107.349998,103.86646999999999,53204600
AAPL,31/12/2014,112.82,113.129997,110.209999,104.863991,41403400
GOOG,30/12/2016,782.75,782.780029,770.409973,771.820007,1770000
GOOG,29/12/2016,783.330017,785.929993,778.919983,782.789978,744300
GOOG,28/12/2016,793.700012,794.22998,783.200012,785.049988,1153800
GOOG,27/12/2016,790.679993,797.8599849999999,787.6569820000001,791.549988,789100
GOOG,23/12/2016,790.900024,792.73999,787.280029,789.909973,623400
GOOG,22/12/2016,792.3599849999999,793.320007,788.580017,791.26001,972200
GOOG,21/12/2016,795.840027,796.676025,787.099976,794.5599980000001,1211300
GOOG,20/12/2016,796.76001,798.650024,793.27002,796.419983,951000
GOOG,19/12/2016,790.219971,797.659973,786.27002,794.200012,1232100
GOOG,16/12/2016,800.400024,800.856018,790.289978,790.799988,2443800
GOOG,15/12/2016,797.340027,803.0,792.919983,797.849976,1626500
GOOG,14/12/2016,797.400024,804.0,794.01001,797.070007,1704200
GOOG,13/12/2016,793.900024,804.380005,793.340027,796.099976,2145200
GOOG,12/12/2016,785.039978,791.25,784.35498,789.27002,2104100
GOOG,09/12/2016,780.0,789.429993,779.020996,789.289978,1821900
GOOG,08/12/2016,772.47998,778.179993,767.22998,776.419983,1488100
GOOG,07/12/2016,761.0,771.3599849999999,755.799988,771.1900019999999,1761000
GOOG,06/12/2016,764.72998,768.830017,757.340027,759.1099849999999,1690700
GOOG,05/12/2016,757.710022,763.900024,752.900024,762.52002,1394200
GOOG,02/12/2016,744.590027,754.0,743.099976,750.5,1452500
GOOG,01/12/2016,757.4400019999999,759.849976,737.025024,747.919983,3017900
GOOG,30/11/2016,770.070007,772.98999,754.830017,758.039978,2392900
GOOG,29/11/2016,771.530029,778.5,768.23999,770.840027,1616600
GOOG,28/11/2016,760.0,779.530029,759.799988,768.23999,2188200
GOOG,25/11/2016,764.26001,765.0,760.52002,761.679993,587400
GOOG,23/11/2016,767.72998,768.28302,755.25,760.98999,1478400
GOOG,22/11/2016,772.630005,776.960022,767.0,768.27002,1593100
GOOG,21/11/2016,762.6099849999999,769.700012,760.599976,769.200012,1330600
GOOG,18/11/2016,771.369995,775.0,760.0,760.539978,1547100
GOOG,17/11/2016,766.919983,772.700012,764.22998,771.22998,1304000
GOOG,16/11/2016,755.200012,766.3599849999999,750.51001,764.47998,1472600
GOOG,15/11/2016,746.969971,764.416016,746.969971,758.48999,2384000
GOOG,14/11/2016,755.599976,757.849976,727.539978,736.080017,3654400
GOOG,11/11/2016,756.539978,760.780029,750.380005,754.02002,2394000
GOOG,10/11/2016,791.169983,791.169983,752.179993,762.5599980000001,4745200
GOOG,09/11/2016,779.9400019999999,791.22699,771.669983,785.3099980000001,2607100
GOOG,08/11/2016,783.400024,795.632996,780.1900019999999,790.51001,1350800
GOOG,07/11/2016,774.5,785.1900019999999,772.549988,782.52002,1585100
GOOG,04/11/2016,750.659973,770.3599849999999,750.560974,762.02002,2134800
GOOG,03/11/2016,767.25,769.950012,759.030029,762.130005,1943200
GOOG,02/11/2016,778.200012,781.650024,763.450012,768.700012,1872400
GOOG,01/11/2016,782.8900150000001,789.48999,775.539978,783.6099849999999,2406400
GOOG,31/10/2016,795.469971,796.8599849999999,784.0,784.539978,2427300
GOOG,28/10/2016,808.349976,815.48999,793.590027,795.369995,4269900
GOOG,27/10/2016,801.0,803.48999,791.5,795.349976,2749200
GOOG,26/10/2016,806.340027,806.97998,796.320007,799.070007,1647700
GOOG,25/10/2016,816.679993,816.679993,805.1400150000001,807.669983,1576400
GOOG,24/10/2016,804.900024,815.179993,804.820007,813.1099849999999,1697500
GOOG,21/10/2016,795.0,799.5,794.0,799.369995,1266200
GOOG,20/10/2016,803.299988,803.969971,796.030029,796.969971,1757500
GOOG,19/10/2016,798.23999,804.599976,798.030029,801.5,1766800
GOOG,18/10/2016,787.849976,801.6099849999999,785.5650019999999,795.26001,2056900
GOOG,17/10/2016,779.799988,785.849976,777.5,779.960022,1093000
GOOG,14/10/2016,781.650024,783.950012,776.0,778.530029,852500
GOOG,13/10/2016,781.219971,781.219971,773.0,778.1900019999999,1365300
GOOG,12/10/2016,783.76001,788.130005,782.0599980000001,786.1400150000001,937400
GOOG,11/10/2016,786.659973,792.280029,780.580017,783.070007,1372500
GOOG,10/10/2016,777.710022,789.380005,775.869995,785.9400019999999,1174900
GOOG,07/10/2016,779.659973,779.659973,770.75,775.080017,933200
GOOG,06/10/2016,779.0,780.47998,775.539978,776.8599849999999,1070700
GOOG,05/10/2016,779.3099980000001,782.070007,775.650024,776.469971,1461200
GOOG,04/10/2016,776.030029,778.710022,772.8900150000001,776.429993,1201400
GOOG,03/10/2016,774.25,776.0650019999999,769.5,772.5599980000001,1278800
GOOG,30/09/2016,776.330017,780.9400019999999,774.090027,777.289978,1585300
GOOG,29/09/2016,781.4400019999999,785.799988,774.231995,775.01001,1314700
GOOG,28/09/2016,777.849976,781.8099980000001,774.969971,781.5599980000001,1109800
GOOG,27/09/2016,775.5,785.98999,774.307983,783.01001,1153200
GOOG,26/09/2016,782.73999,782.73999,773.070007,774.210022,1533200
GOOG,23/09/2016,786.590027,788.929993,784.150024,786.900024,1411900
GOOG,22/09/2016,780.0,789.849976,778.4400019999999,787.210022,1486200
GOOG,21/09/2016,772.659973,777.159973,768.301025,776.219971,1167800
GOOG,20/09/2016,769.0,773.330017,768.530029,771.409973,978600
GOOG,19/09/2016,772.419983,774.0,764.440979,765.700012,1172800
GOOG,16/09/2016,769.75,769.75,764.659973,768.880005,2049300
GOOG,15/09/2016,762.8900150000001,773.799988,759.960022,771.76001,1305100
GOOG,14/09/2016,759.6099849999999,767.679993,759.1099849999999,762.48999,1087400
GOOG,13/09/2016,764.47998,766.219971,755.799988,759.6900019999999,1395000
GOOG,12/09/2016,755.130005,770.289978,754.0,769.02002,1311000
GOOG,09/09/2016,770.099976,773.244995,759.659973,759.659973,1885500
GOOG,08/09/2016,778.590027,780.349976,773.580017,775.320007,1270300
GOOG,07/09/2016,780.0,782.72998,776.200012,780.349976,893700
GOOG,06/09/2016,773.450012,782.0,771.0,780.080017,1442800
GOOG,02/09/2016,773.01001,773.919983,768.409973,771.460022,1072700
GOOG,01/09/2016,769.25,771.02002,764.299988,768.780029,925100
GOOG,31/08/2016,767.01001,769.090027,765.380005,767.049988,1248600
GOOG,30/08/2016,769.330017,774.466003,766.840027,769.090027,1130000
GOOG,29/08/2016,768.73999,774.98999,766.61499,772.150024,847600
GOOG,26/08/2016,769.0,776.080017,765.849976,769.539978,1166700
GOOG,25/08/2016,767.0,771.8900150000001,763.1849980000001,769.409973,926900
GOOG,24/08/2016,770.580017,774.5,767.070007,769.6400150000001,1072000
GOOG,23/08/2016,775.47998,776.4400019999999,771.784973,772.080017,928200
GOOG,22/08/2016,773.27002,774.539978,770.049988,772.150024,951400
GOOG,19/08/2016,775.0,777.099976,773.130005,775.419983,861500
GOOG,18/08/2016,780.01001,782.8599849999999,777.0,777.5,719400
GOOG,17/08/2016,777.320007,780.8099980000001,773.530029,779.909973,924200
GOOG,16/08/2016,780.299988,780.97998,773.44397,777.1400150000001,1028000
GOOG,15/08/2016,783.75,787.48999,780.1099849999999,782.4400019999999,938200
GOOG,12/08/2016,781.5,783.39502,780.400024,783.219971,740500
GOOG,11/08/2016,785.0,789.75,782.969971,784.849976,975100
GOOG,10/08/2016,783.75,786.812012,782.778015,784.679993,786400
GOOG,09/08/2016,781.099976,788.9400019999999,780.570007,784.26001,1318900
GOOG,08/08/2016,782.0,782.630005,778.091003,781.76001,1107900
GOOG,05/08/2016,773.780029,783.039978,772.340027,782.219971,1801200
GOOG,04/08/2016,772.219971,774.070007,768.794983,771.6099849999999,1140300
GOOG,03/08/2016,767.179993,773.210022,766.820007,773.179993,1287400
GOOG,02/08/2016,768.6900019999999,775.840027,767.849976,771.070007,1784500
GOOG,01/08/2016,761.090027,780.429993,761.090027,772.880005,2700500
GOOG,29/07/2016,772.710022,778.549988,766.77002,768.789978,3841500
GOOG,28/07/2016,747.039978,748.650024,739.299988,745.909973,3530200
GOOG,27/07/2016,738.280029,744.460022,737.0,741.77002,1512500
GOOG,26/07/2016,739.039978,741.6900019999999,734.27002,738.419983,1186700
GOOG,25/07/2016,740.669983,742.6099849999999,737.5,739.77002,1032400
GOOG,22/07/2016,741.8599849999999,743.23999,736.5599980000001,742.73999,1259800
GOOG,21/07/2016,740.3599849999999,741.6900019999999,735.830994,738.630005,1026300
GOOG,20/07/2016,737.330017,742.130005,737.099976,741.1900019999999,1289700
GOOG,19/07/2016,729.8900150000001,736.98999,729.0,736.960022,1227500
GOOG,18/07/2016,722.710022,736.130005,721.1900019999999,733.780029,1295500
GOOG,15/07/2016,725.72998,725.73999,719.054993,719.849976,1279300
GOOG,14/07/2016,721.580017,722.210022,718.030029,720.950012,950200
GOOG,13/07/2016,723.619995,724.0,716.849976,716.97998,935900
GOOG,12/07/2016,719.119995,722.9400019999999,715.909973,720.6400150000001,1336900
GOOG,11/07/2016,708.049988,716.51001,707.23999,715.090027,1111800
GOOG,08/07/2016,699.5,705.710022,696.4349980000001,705.630005,1575200
GOOG,07/07/2016,698.080017,698.200012,688.215027,695.3599849999999,1304200
GOOG,06/07/2016,689.97998,701.679993,689.090027,697.77002,1411900
GOOG,05/07/2016,696.0599980000001,696.9400019999999,688.880005,694.950012,1462600
GOOG,01/07/2016,692.200012,700.650024,692.130005,699.210022,1344700
GOOG,30/06/2016,685.469971,692.320007,683.650024,692.099976,1597700
GOOG,29/06/2016,683.0,687.429016,681.409973,684.1099849999999,1932600
GOOG,28/06/2016,678.969971,680.330017,673.0,680.039978,2173800
GOOG,27/06/2016,671.0,672.299988,663.283997,668.26001,2629000
GOOG,24/06/2016,675.169983,689.400024,673.450012,675.219971,4449000
GOOG,23/06/2016,697.450012,701.950012,687.0,701.869995,2171400
GOOG,22/06/2016,699.0599980000001,700.8599849999999,693.0819700000001,697.460022,1184300
GOOG,21/06/2016,698.400024,702.77002,692.01001,695.9400019999999,1465600
GOOG,20/06/2016,698.77002,702.47998,693.409973,693.710022,2082500
GOOG,17/06/2016,708.650024,708.820007,688.4520259999999,691.719971,3402400
GOOG,16/06/2016,714.909973,716.650024,703.26001,710.3599849999999,1982500
GOOG,15/06/2016,719.0,722.97998,717.3099980000001,718.919983,1214500
GOOG,14/06/2016,716.47998,722.469971,713.119995,718.27002,1306100
GOOG,13/06/2016,716.51001,725.4400019999999,716.51001,718.3599849999999,1258900
GOOG,10/06/2016,719.469971,725.8900150000001,716.429993,719.409973,1216400
GOOG,09/06/2016,722.869995,729.539978,722.335999,728.580017,988900
GOOG,08/06/2016,723.960022,728.570007,720.580017,728.280029,1583700
GOOG,07/06/2016,719.840027,721.97998,716.549988,716.650024,1336200
GOOG,06/06/2016,724.909973,724.909973,714.6099849999999,716.549988,1565300
GOOG,03/06/2016,729.27002,729.48999,720.5599980000001,722.340027,1226300
GOOG,02/06/2016,732.5,733.02002,724.169983,730.400024,1341800
GOOG,01/06/2016,734.530029,737.210022,730.659973,734.150024,1253600
GOOG,31/05/2016,731.73999,739.72998,731.26001,735.719971,2129500
GOOG,27/05/2016,724.01001,733.935974,724.0,732.659973,1974000
GOOG,26/05/2016,722.869995,728.330017,720.280029,724.119995,1576300
GOOG,25/05/2016,720.76001,727.51001,719.705017,725.27002,1629200
GOOG,24/05/2016,706.8599849999999,720.969971,706.8599849999999,720.090027,1929500
GOOG,23/05/2016,706.530029,711.478027,704.179993,704.23999,1330700
GOOG,20/05/2016,701.619995,714.580017,700.52002,709.73999,1828400
GOOG,19/05/2016,702.3599849999999,706.0,696.799988,700.320007,1670200
GOOG,18/05/2016,703.669983,711.599976,700.630005,706.630005,1766800
GOOG,17/05/2016,715.98999,721.52002,704.1099849999999,706.22998,2001200
GOOG,16/05/2016,709.130005,718.47998,705.650024,716.48999,1317100
GOOG,13/05/2016,711.929993,716.6619870000001,709.26001,710.830017,1314500
GOOG,12/05/2016,717.0599980000001,719.25,709.0,713.3099980000001,1360700
GOOG,11/05/2016,723.409973,724.47998,712.799988,715.289978,1692100
GOOG,10/05/2016,716.75,723.5,715.719971,723.179993,1569600
GOOG,09/05/2016,712.0,718.710022,710.0,712.900024,1510300
GOOG,06/05/2016,698.380005,711.8599849999999,698.106995,711.119995,1826100
GOOG,05/05/2016,697.700012,702.320007,695.719971,701.429993,1683500
GOOG,04/05/2016,690.48999,699.75,689.01001,695.700012,1693500
GOOG,03/05/2016,696.869995,697.840027,692.0,692.3599849999999,1543800
GOOG,02/05/2016,697.630005,700.6400150000001,691.0,698.210022,1645300
GOOG,29/04/2016,690.700012,697.619995,689.0,693.01001,2487700
GOOG,28/04/2016,708.26001,714.169983,689.549988,691.02002,2867300
GOOG,27/04/2016,707.289978,708.97998,692.36499,705.840027,3098600
GOOG,26/04/2016,725.419983,725.765991,703.026001,708.1400150000001,2744600
GOOG,25/04/2016,716.099976,723.929993,715.590027,723.150024,1959200
GOOG,22/04/2016,726.299988,736.119995,713.6099849999999,718.77002,5951900
GOOG,21/04/2016,755.380005,760.450012,749.549988,759.1400150000001,3060500
GOOG,20/04/2016,758.0,758.132019,750.01001,752.669983,1529200
GOOG,19/04/2016,769.51001,769.900024,749.330017,753.929993,2030500
GOOG,18/04/2016,760.460022,768.049988,757.299988,766.6099849999999,1556000
GOOG,15/04/2016,753.97998,761.0,752.69397,759.0,1809300
GOOG,14/04/2016,754.01001,757.3099980000001,752.705017,753.200012,1135300
GOOG,13/04/2016,749.159973,754.380005,744.260986,751.719971,1707100
GOOG,12/04/2016,738.0,743.830017,731.01001,743.090027,1353000
GOOG,11/04/2016,743.02002,745.0,736.049988,736.099976,1220100
GOOG,08/04/2016,743.969971,745.450012,735.549988,739.150024,1290800
GOOG,07/04/2016,745.369995,747.0,736.280029,740.280029,1453200
GOOG,06/04/2016,735.77002,746.23999,735.5599980000001,745.6900019999999,1053700
GOOG,05/04/2016,738.0,742.799988,735.369995,737.799988,1132300
GOOG,04/04/2016,750.0599980000001,752.799988,742.429993,745.289978,1134200
GOOG,01/04/2016,738.599976,750.340027,737.0,749.909973,1576700
GOOG,31/03/2016,749.25,750.849976,740.9400019999999,744.950012,1718800
GOOG,30/03/2016,750.099976,757.880005,748.73999,750.530029,1782400
GOOG,29/03/2016,734.590027,747.25,728.76001,744.77002,1903800
GOOG,28/03/2016,736.789978,738.98999,732.5,733.530029,1301300
GOOG,24/03/2016,732.01001,737.7470089999999,731.0,735.299988,1594900
GOOG,23/03/2016,742.3599849999999,745.719971,736.150024,738.0599980000001,1432100
GOOG,22/03/2016,737.460022,745.0,737.460022,740.75,1269700
GOOG,21/03/2016,736.5,742.5,733.515991,742.090027,1836500
GOOG,18/03/2016,741.8599849999999,742.0,731.830017,737.599976,2980700
GOOG,17/03/2016,736.450012,743.070007,736.0,737.780029,1860800
GOOG,16/03/2016,726.369995,737.469971,724.51001,736.090027,1624400
GOOG,15/03/2016,726.919983,732.289978,724.77002,728.330017,1721000
GOOG,14/03/2016,726.8099980000001,735.5,725.150024,730.48999,1718300
GOOG,11/03/2016,720.0,726.919983,717.125,726.820007,1970800
GOOG,10/03/2016,708.119995,716.4400019999999,703.3599849999999,712.820007,2833500
GOOG,09/03/2016,698.469971,705.679993,694.0,705.23999,1421500
GOOG,08/03/2016,688.590027,703.789978,685.340027,693.969971,2076300
GOOG,07/03/2016,706.900024,708.091003,686.900024,695.159973,2985100
GOOG,04/03/2016,714.98999,716.48999,706.02002,710.8900150000001,1972100
GOOG,03/03/2016,718.679993,719.450012,706.02002,712.419983,1958000
GOOG,02/03/2016,719.0,720.0,712.0,718.849976,1629000
GOOG,01/03/2016,703.619995,718.8099980000001,699.77002,718.8099980000001,2151400
GOOG,29/02/2016,700.320007,710.8900150000001,697.679993,697.77002,2481100
GOOG,26/02/2016,708.580017,713.429993,700.8599849999999,705.070007,2243500
GOOG,25/02/2016,700.01001,705.97998,690.585022,705.75,1642200
GOOG,24/02/2016,688.919983,700.0,680.780029,699.5599980000001,1963600
GOOG,23/02/2016,701.450012,708.400024,693.580017,695.849976,2009300
GOOG,22/02/2016,707.450012,713.23999,702.51001,706.460022,1949800
GOOG,19/02/2016,695.030029,703.080994,694.049988,700.909973,1589300
GOOG,18/02/2016,710.0,712.349976,696.030029,697.349976,1883200
GOOG,17/02/2016,698.090027,709.75,691.380005,708.400024,2492600
GOOG,16/02/2016,692.97998,698.0,685.049988,691.0,2520000
GOOG,12/02/2016,690.26001,693.75,678.599976,682.400024,2141400
GOOG,11/02/2016,675.0,689.349976,668.867981,683.1099849999999,3024000
GOOG,10/02/2016,686.8599849999999,701.3099980000001,682.130005,684.119995,2638000
GOOG,09/02/2016,672.320007,699.900024,668.77002,678.1099849999999,3608900
GOOG,08/02/2016,667.849976,684.030029,663.0599980000001,682.73999,4247400
GOOG,05/02/2016,703.869995,703.98999,680.150024,683.570007,5105700
GOOG,04/02/2016,722.8099980000001,727.0,701.8599849999999,708.01001,5168700
GOOG,03/02/2016,770.219971,774.5,720.5,726.950012,6171000
GOOG,02/02/2016,784.5,789.869995,764.650024,764.650024,6348100
GOOG,01/02/2016,750.460022,757.8599849999999,743.27002,752.0,5139200
GOOG,29/01/2016,731.530029,744.98999,726.799988,742.950012,3474300
GOOG,28/01/2016,722.219971,733.6900019999999,712.349976,730.960022,2676400
GOOG,27/01/2016,713.669983,718.2349849999999,694.3900150000001,699.98999,2194200
GOOG,26/01/2016,713.849976,718.280029,706.47998,713.039978,1331700
GOOG,25/01/2016,723.580017,729.679993,710.01001,711.669983,1711700
GOOG,22/01/2016,723.599976,728.130005,720.1209719999999,725.25,2011800
GOOG,21/01/2016,702.179993,719.1900019999999,694.460022,706.590027,2412200
GOOG,20/01/2016,688.6099849999999,706.849976,673.26001,698.450012,3445000
GOOG,19/01/2016,703.299988,709.97998,693.409973,701.789978,2268100
GOOG,15/01/2016,692.289978,706.73999,685.369995,694.450012,3592400
